locus_tag	ftype	length_bp	gene	EC_number	COG	product
HJLADMHE_00392	CDS	819	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
HJLADMHE_00393	CDS	1341	dsdA_1	4.3.1.18	COG3048	D-serine dehydratase
HJLADMHE_00394	CDS	207	cspLA		COG1278	Cold shock-like protein CspLA
HJLADMHE_00395	CDS	960	mreC		COG1792	Cell shape-determining protein MreC
HJLADMHE_00396	CDS	531				hypothetical protein
HJLADMHE_00397	CDS	684	minC		COG0850	Septum site-determining protein MinC
HJLADMHE_00398	CDS	309	rplU		COG0261	50S ribosomal protein L21
HJLADMHE_00399	CDS	333				hypothetical protein
HJLADMHE_00400	CDS	285	rpmA			50S ribosomal protein L27
HJLADMHE_00401	CDS	1011				hypothetical protein
HJLADMHE_00402	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
HJLADMHE_00403	CDS	162				hypothetical protein
HJLADMHE_00404	CDS	258				hypothetical protein
HJLADMHE_00405	CDS	270				hypothetical protein
HJLADMHE_00406	CDS	579				hypothetical protein
HJLADMHE_00407	CDS	753	glcR		COG1349	HTH-type transcriptional repressor GlcR
HJLADMHE_00408	CDS	945	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
HJLADMHE_00409	CDS	1971	fruA		COG1299	PTS system fructose-specific EIIABC component
HJLADMHE_00410	CDS	339				hypothetical protein
HJLADMHE_00411	CDS	270	rpsO		COG0184	30S ribosomal protein S15
HJLADMHE_00412	CDS	2115	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
HJLADMHE_00413	CDS	507	infC			Translation initiation factor IF-3
HJLADMHE_00414	CDS	201	rpmI		COG0291	50S ribosomal protein L35
HJLADMHE_00415	CDS	363	rplT		COG0292	50S ribosomal protein L20
HJLADMHE_00416	CDS	156				hypothetical protein
HJLADMHE_00417	CDS	138				hypothetical protein
HJLADMHE_00418	CDS	1020	lplJ_1	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
HJLADMHE_00419	CDS	393	spxA_1			Regulatory protein Spx
HJLADMHE_00420	CDS	645	mecA		COG4862	Adapter protein MecA
HJLADMHE_00421	CDS	1113				hypothetical protein
HJLADMHE_00422	CDS	1815	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
HJLADMHE_00423	CDS	627				hypothetical protein
HJLADMHE_00424	CDS	588	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
HJLADMHE_00425	CDS	630	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
HJLADMHE_00426	CDS	813	nadK	2.7.1.23	COG0061	NAD kinase
HJLADMHE_00427	CDS	900	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
HJLADMHE_00428	CDS	453		2.3.1.-		Acetyltransferase
HJLADMHE_00429	CDS	465		2.3.1.-		Acetyltransferase
HJLADMHE_00430	CDS	1584	prfC			Peptide chain release factor 3
HJLADMHE_00431	CDS	807		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
HJLADMHE_00432	CDS	585				hypothetical protein
HJLADMHE_00433	CDS	633	cutC		COG3142	Copper homeostasis protein CutC
HJLADMHE_00434	CDS	201				hypothetical protein
HJLADMHE_00435	CDS	216				hypothetical protein
HJLADMHE_00436	CDS	150				hypothetical protein
HJLADMHE_00437	CDS	717				hypothetical protein
HJLADMHE_00438	CDS	1311	uacT		COG2233	Uric acid transporter UacT
HJLADMHE_00439	CDS	543				hypothetical protein
HJLADMHE_00440	CDS	597				hypothetical protein
HJLADMHE_00441	CDS	468				hypothetical protein
HJLADMHE_00442	CDS	768	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
HJLADMHE_00443	CDS	633				hypothetical protein
HJLADMHE_00444	CDS	516	ypjQ		COG1267	putative protein YpjQ
HJLADMHE_00445	CDS	987	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
HJLADMHE_00446	CDS	492				hypothetical protein
HJLADMHE_00447	CDS	657	repB			Replication protein RepB
HJLADMHE_00448	CDS	438	pre			Plasmid recombination enzyme
HJLADMHE_00449	CDS	288				hypothetical protein
HJLADMHE_00450	CDS	363				hypothetical protein
HJLADMHE_00451	CDS	171				hypothetical protein
HJLADMHE_00452	CDS	1275				hypothetical protein
HJLADMHE_00453	CDS	93				hypothetical protein
HJLADMHE_00454	CDS	594				hypothetical protein
HJLADMHE_00455	CDS	258				hypothetical protein
HJLADMHE_00456	CDS	504				hypothetical protein
HJLADMHE_00457	CDS	645				hypothetical protein
HJLADMHE_00458	CDS	2235	yesS		COG2207	HTH-type transcriptional regulator YesS
HJLADMHE_00459	CDS	966	yteP		COG4209	putative multiple-sugar transport system permease YteP
HJLADMHE_00460	CDS	936	melC		COG0395	Melibiose/raffinose/stachyose import permease protein MelC
HJLADMHE_00461	CDS	1653				hypothetical protein
HJLADMHE_00462	CDS	1299				hypothetical protein
HJLADMHE_00463	CDS	1404	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
HJLADMHE_00464	CDS	2691	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
HJLADMHE_00465	CDS	2208				hypothetical protein
HJLADMHE_00466	CDS	954		3.5.1.26		N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase
HJLADMHE_00467	CDS	1422				hypothetical protein
HJLADMHE_00468	CDS	594		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
HJLADMHE_00469	CDS	867	gmuE_1	2.7.1.4	COG1940	Putative fructokinase
HJLADMHE_00470	CDS	873		1.8.3.7	COG1262	Formylglycine-generating enzyme
HJLADMHE_00471	CDS	381	yugI		COG1098	General stress protein 13
HJLADMHE_00472	CDS	384				hypothetical protein
HJLADMHE_00473	CDS	1353	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
HJLADMHE_00474	CDS	747				hypothetical protein
HJLADMHE_00475	CDS	1002				hypothetical protein
HJLADMHE_00476	CDS	648				hypothetical protein
HJLADMHE_00477	CDS	3690				hypothetical protein
HJLADMHE_00478	CDS	2340				hypothetical protein
HJLADMHE_00479	CDS	1023	prfB			Peptide chain release factor 2
HJLADMHE_00480	CDS	2469	secA		COG0653	Protein translocase subunit SecA
HJLADMHE_00481	CDS	924				hypothetical protein
HJLADMHE_00482	CDS	516	prdB	1.21.4.1		D-proline reductase subunit gamma
HJLADMHE_00483	CDS	303				hypothetical protein
HJLADMHE_00484	CDS	1146	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
HJLADMHE_00485	CDS	726	est_1	3.1.1.1		Carboxylesterase
HJLADMHE_00486	CDS	1527				hypothetical protein
HJLADMHE_00487	CDS	1380	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
HJLADMHE_00488	CDS	1893	selB		COG3276	Selenocysteine-specific elongation factor
HJLADMHE_00489	CDS	249				hypothetical protein
HJLADMHE_00490	CDS	357				hypothetical protein
HJLADMHE_00491	CDS	948	selD	2.7.9.3	COG0709	Selenide, water dikinase
HJLADMHE_00492	CDS	402				hypothetical protein
HJLADMHE_00493	CDS	1287	grdE	1.21.4.2		Glycine reductase complex component B subunits alpha and beta
HJLADMHE_00494	CDS	1041	grdB_1	1.21.4.2		Glycine reductase complex component B subunit gamma
HJLADMHE_00495	CDS	231	grdB_2	1.21.4.2		Glycine reductase complex component B subunit gamma
HJLADMHE_00496	CDS	285				hypothetical protein
HJLADMHE_00497	CDS	1620				hypothetical protein
HJLADMHE_00498	CDS	738			COG1136	putative ABC transporter ATP-binding protein
HJLADMHE_00499	CDS	915	phnD1_1		COG3221	putative ABC transporter phosphite binding protein PhnD1
HJLADMHE_00500	CDS	237	yeeD		COG0425	Putative sulfur carrier protein YeeD
HJLADMHE_00501	CDS	1026				hypothetical protein
HJLADMHE_00502	CDS	1164	grdD	1.21.4.2		Glycine/sarcosine/betaine reductase complex component C subunit alpha
HJLADMHE_00503	CDS	1539	grdC	1.21.4.2		Glycine/sarcosine/betaine reductase complex component C subunit beta
HJLADMHE_00504	CDS	327	trxA_1		COG0526	Thioredoxin
HJLADMHE_00505	CDS	960	trxB_1	1.8.1.9		Thioredoxin reductase
HJLADMHE_00506	CDS	318	grdA1	1.21.4.2		Glycine/sarcosine/betaine reductase complex component A1
HJLADMHE_00507	CDS	129	grdA	1.21.4.2		Glycine/sarcosine/betaine reductase complex component A
HJLADMHE_00508	CDS	1428	alsT_2		COG1115	Amino-acid carrier protein AlsT
HJLADMHE_00509	tRNA	98				tRNA-SeC(tca)
HJLADMHE_00510	CDS	978	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
HJLADMHE_00511	CDS	432	fucU	5.1.3.29	COG4154	L-fucose mutarotase
HJLADMHE_00512	CDS	1785	fucI	5.3.1.25	COG2407	L-fucose isomerase
HJLADMHE_00513	CDS	654	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
HJLADMHE_00514	CDS	1476	rhaB	2.7.1.5		Rhamnulokinase
HJLADMHE_00515	CDS	1383	xylP			Isoprimeverose transporter
HJLADMHE_00516	CDS	921	rhaR_2			HTH-type transcriptional activator RhaR
HJLADMHE_00517	CDS	1155	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
HJLADMHE_00518	CDS	1452	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
HJLADMHE_00519	CDS	543	yacP		COG3688	putative protein YacP
HJLADMHE_00520	CDS	1905				hypothetical protein
HJLADMHE_00521	CDS	399	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
HJLADMHE_00522	CDS	2523	uvrB_1			UvrABC system protein B
HJLADMHE_00523	CDS	573	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
HJLADMHE_00524	CDS	1086				hypothetical protein
HJLADMHE_00525	CDS	2472	copA	7.2.2.8		Copper-exporting P-type ATPase
HJLADMHE_00526	CDS	423	copY_1			Transcriptional repressor CopY
HJLADMHE_00527	CDS	1197	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
HJLADMHE_00528	CDS	795				hypothetical protein
HJLADMHE_00529	CDS	756				hypothetical protein
HJLADMHE_00530	CDS	933	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HJLADMHE_00531	CDS	411				hypothetical protein
HJLADMHE_00532	tRNA	75				tRNA-Arg(tcg)
HJLADMHE_00533	tRNA	73				tRNA-Lys(ttt)
HJLADMHE_00534	CDS	1524				Putative trans-acting regulator
HJLADMHE_00535	CDS	468	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
HJLADMHE_00536	CDS	1227	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HJLADMHE_00537	CDS	942				putative epimerase/dehydratase
HJLADMHE_00538	CDS	1254	sstT			Serine/threonine transporter SstT
HJLADMHE_00539	CDS	636		3.-.-.-		putative metallo-hydrolase
HJLADMHE_00540	CDS	1452	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
HJLADMHE_00541	CDS	1368	treP		COG1263	PTS system trehalose-specific EIIBC component
HJLADMHE_00542	CDS	756				hypothetical protein
HJLADMHE_00543	CDS	1290				hypothetical protein
HJLADMHE_00544	CDS	1122	alr1	5.1.1.1	COG0787	Alanine racemase 1
HJLADMHE_00545	CDS	243				hypothetical protein
HJLADMHE_00546	CDS	228				hypothetical protein
HJLADMHE_00547	CDS	249				hypothetical protein
HJLADMHE_00548	CDS	642				hypothetical protein
HJLADMHE_00549	CDS	1641	groL			60 kDa chaperonin
HJLADMHE_00550	CDS	288	groS			10 kDa chaperonin
HJLADMHE_00551	CDS	1128	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
HJLADMHE_00552	CDS	657				hypothetical protein
HJLADMHE_00553	CDS	336	gpsB		COG3599	Cell cycle protein GpsB
HJLADMHE_00554	CDS	552				hypothetical protein
HJLADMHE_00555	CDS	615	recU_2	3.1.22.4	COG3331	Holliday junction resolvase RecU
HJLADMHE_00556	CDS	2343	ponA		COG0744	Penicillin-binding protein 1A/1B
HJLADMHE_00557	CDS	249				hypothetical protein
HJLADMHE_00558	tRNA	89				tRNA-Ser(gga)
HJLADMHE_00559	CDS	642	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
HJLADMHE_00560	CDS	426	perR		COG0735	Peroxide operon regulator
HJLADMHE_00561	CDS	1599	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
HJLADMHE_00562	CDS	348	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
HJLADMHE_00563	CDS	702				hypothetical protein
HJLADMHE_00564	CDS	564				hypothetical protein
HJLADMHE_00565	CDS	303				hypothetical protein
HJLADMHE_00566	CDS	264				hypothetical protein
HJLADMHE_00567	CDS	546				hypothetical protein
HJLADMHE_00568	CDS	1218				hypothetical protein
HJLADMHE_00569	CDS	723				hypothetical protein
HJLADMHE_00570	CDS	579	panT			Pantothenate transporter PanT
HJLADMHE_00571	CDS	432				hypothetical protein
HJLADMHE_00572	CDS	1707	rqcH		COG1293	Rqc2 RqcH
HJLADMHE_00573	CDS	474				hypothetical protein
HJLADMHE_00574	CDS	507		3.1.4.-		Putative metallophosphoesterase MG207 
HJLADMHE_00575	CDS	624		3.6.1.66		dITP/XTP pyrophosphatase
HJLADMHE_00576	CDS	819	murI	5.1.1.3	COG0796	Glutamate racemase
HJLADMHE_00577	CDS	309	trxA_2		COG0526	Thioredoxin
HJLADMHE_00578	CDS	2373	mutS2	3.1.-.-		Endonuclease MutS2
HJLADMHE_00579	CDS	576				hypothetical protein
HJLADMHE_00580	CDS	282	zapA			Cell division protein ZapA
HJLADMHE_00581	CDS	2412	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
HJLADMHE_00582	CDS	1053	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HJLADMHE_00583	CDS	327	yodB		COG1733	HTH-type transcriptional regulator YodB
HJLADMHE_00584	CDS	1362	mgtE_1		COG2239	Magnesium transporter MgtE
HJLADMHE_00585	CDS	525				hypothetical protein
HJLADMHE_00586	CDS	786		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
HJLADMHE_00587	CDS	1353	smc_3			Chromosome partition protein Smc
HJLADMHE_00588	CDS	756				hypothetical protein
HJLADMHE_00589	CDS	1140	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
HJLADMHE_00590	CDS	858	yvgN	1.1.1.-	COG0656	Glyoxal reductase
HJLADMHE_00591	CDS	1038	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
HJLADMHE_00592	CDS	462	dps	1.16.-.-	COG0783	DNA protection during starvation protein
HJLADMHE_00593	CDS	549	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
HJLADMHE_00594	CDS	1191				hypothetical protein
HJLADMHE_00595	CDS	1125	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
HJLADMHE_00596	CDS	345				hypothetical protein
HJLADMHE_00597	CDS	1143	iscS_1	2.8.1.7		Cysteine desulfurase IscS
HJLADMHE_00598	CDS	2322	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
HJLADMHE_00599	CDS	1350	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
HJLADMHE_00600	CDS	690	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HJLADMHE_00601	CDS	195				hypothetical protein
HJLADMHE_00602	CDS	561	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
HJLADMHE_00603	CDS	732				hypothetical protein
HJLADMHE_00604	CDS	1170				TelA-like protein
HJLADMHE_00605	CDS	237				hypothetical protein
HJLADMHE_00606	CDS	603	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
HJLADMHE_00607	CDS	225				hypothetical protein
HJLADMHE_00608	CDS	2007	tkt	2.2.1.1		Transketolase
HJLADMHE_00609	CDS	273				hypothetical protein
HJLADMHE_00610	CDS	639	lexA_2	3.4.21.88	COG1974	LexA repressor
HJLADMHE_00611	CDS	369				hypothetical protein
HJLADMHE_00612	CDS	1077	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
HJLADMHE_00613	CDS	516	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
HJLADMHE_00614	CDS	2319				hypothetical protein
HJLADMHE_00615	CDS	816	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HJLADMHE_00616	CDS	939	rnz	3.1.26.11	COG1234	Ribonuclease Z
HJLADMHE_00617	CDS	1296	obg	3.6.5.-	COG0536	GTPase Obg
HJLADMHE_00618	CDS	1026				hypothetical protein
HJLADMHE_00619	CDS	594	engB		COG0218	putative GTP-binding protein EngB
HJLADMHE_00620	CDS	1260	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
HJLADMHE_00621	CDS	1326	tig	5.2.1.8	COG0544	Trigger factor
HJLADMHE_00622	CDS	927				hypothetical protein
HJLADMHE_00623	CDS	360				hypothetical protein
HJLADMHE_00624	tRNA	75				tRNA-Arg(tct)
HJLADMHE_00625	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
HJLADMHE_00626	CDS	279	hup		COG0776	DNA-binding protein HU
HJLADMHE_00627	CDS	1314	der		COG1160	GTPase Der
HJLADMHE_00628	CDS	1248	rps1		COG0539	30S ribosomal protein S1
HJLADMHE_00629	CDS	669	cmk	2.7.4.25	COG0283	Cytidylate kinase
HJLADMHE_00630	CDS	678				hypothetical protein
HJLADMHE_00631	CDS	1455	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
HJLADMHE_00632	CDS	1020				hypothetical protein
HJLADMHE_00633	CDS	627	ribU			Riboflavin transporter RibU
HJLADMHE_00634	CDS	720	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HJLADMHE_00635	CDS	552	scpB			Segregation and condensation protein B
HJLADMHE_00636	CDS	771	scpA		COG1354	Segregation and condensation protein A
HJLADMHE_00637	CDS	405	ribT	2.3.1.-		Protein RibT
HJLADMHE_00638	CDS	1170	deoB	5.4.2.7		Phosphopentomutase
HJLADMHE_00639	CDS	900	xerD			Tyrosine recombinase XerD
HJLADMHE_00640	CDS	462	fur		COG0735	Ferric uptake regulation protein
HJLADMHE_00641	CDS	855	cvfB			Conserved virulence factor B
HJLADMHE_00642	CDS	1428	pyk	2.7.1.40	COG0469	Pyruvate kinase
HJLADMHE_00643	CDS	966	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
HJLADMHE_00644	CDS	3315	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
HJLADMHE_00645	CDS	2223	clpC_1			ATP-dependent Clp protease ATP-binding subunit ClpC
HJLADMHE_00646	CDS	342				hypothetical protein
HJLADMHE_00647	CDS	819	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
HJLADMHE_00648	CDS	1530		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HJLADMHE_00649	CDS	876	tsf		COG0264	Elongation factor Ts
HJLADMHE_00650	CDS	756	rpsB		COG0052	30S ribosomal protein S2
HJLADMHE_00651	CDS	2781	ileS	6.1.1.5		Isoleucine--tRNA ligase
HJLADMHE_00652	CDS	663	divIVA		COG3599	Cell division protein DivIVA
HJLADMHE_00653	CDS	783				hypothetical protein
HJLADMHE_00654	CDS	288				hypothetical protein
HJLADMHE_00655	CDS	480	sepF		COG1799	Cell division protein SepF
HJLADMHE_00656	CDS	1224	ftsZ		COG0206	Cell division protein FtsZ
HJLADMHE_00657	CDS	1323	ftsA		COG0849	Cell division protein FtsA
HJLADMHE_00658	CDS	825	divIB		COG1589	Cell division protein DivIB
HJLADMHE_00659	CDS	1155	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HJLADMHE_00660	CDS	1389	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
HJLADMHE_00661	CDS	969	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HJLADMHE_00662	CDS	2247	pbpB		COG0768	Penicillin-binding protein 2B
HJLADMHE_00663	CDS	399	ftsL			Cell division protein FtsL
HJLADMHE_00664	CDS	957	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
HJLADMHE_00665	CDS	432	mraZ			Transcriptional regulator MraZ
HJLADMHE_00666	CDS	378				hypothetical protein
HJLADMHE_00667	CDS	180	rpmF			50S ribosomal protein L32
HJLADMHE_00668	CDS	567				hypothetical protein
HJLADMHE_00669	CDS	1173	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
HJLADMHE_00670	CDS	729	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HJLADMHE_00671	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
HJLADMHE_00672	CDS	606				hypothetical protein
HJLADMHE_00673	CDS	639	nadD	2.7.7.18		putative nicotinate-nucleotide adenylyltransferase
HJLADMHE_00674	CDS	315			COG1534	RNA-binding protein
HJLADMHE_00675	CDS	1119	yqeH		COG1161	putative protein YqeH
HJLADMHE_00676	CDS	531				hypothetical protein
HJLADMHE_00677	CDS	240				hypothetical protein
HJLADMHE_00678	CDS	1722	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
HJLADMHE_00679	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
HJLADMHE_00680	CDS	2178	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
HJLADMHE_00681	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
HJLADMHE_00682	CDS	558	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
HJLADMHE_00683	CDS	330				hypothetical protein
HJLADMHE_00684	CDS	288				hypothetical protein
HJLADMHE_00685	CDS	1833	typA		COG1217	GTP-binding protein TypA/BipA
HJLADMHE_00686	CDS	777	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
HJLADMHE_00687	CDS	234				hypothetical protein
HJLADMHE_00688	CDS	408	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
HJLADMHE_00689	CDS	759				hypothetical protein
HJLADMHE_00690	CDS	879	bcrA_2			Bacitracin transport ATP-binding protein BcrA
HJLADMHE_00691	CDS	1413	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
HJLADMHE_00692	CDS	1356	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
HJLADMHE_00693	CDS	984	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
HJLADMHE_00694	CDS	1167	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
HJLADMHE_00695	CDS	573	def2	3.5.1.88	COG0242	Peptide deformylase 2
HJLADMHE_00696	CDS	894	rbsK	2.7.1.15	COG0524	Ribokinase
HJLADMHE_00697	CDS	474				hypothetical protein
HJLADMHE_00698	CDS	1164	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
HJLADMHE_00699	CDS	819	phnD1_2		COG3221	putative ABC transporter phosphite binding protein PhnD1
HJLADMHE_00700	CDS	1134		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
HJLADMHE_00701	CDS	1389	tcyP		COG1823	L-cystine uptake protein TcyP
HJLADMHE_00702	CDS	1191	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
HJLADMHE_00703	CDS	1332	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
HJLADMHE_00704	CDS	5391				hypothetical protein
HJLADMHE_00705	CDS	6531				hypothetical protein
HJLADMHE_00706	CDS	3951				hypothetical protein
HJLADMHE_00707	CDS	939	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
HJLADMHE_00708	CDS	1017	adhA	1.1.1.1		Alcohol dehydrogenase 1
HJLADMHE_00709	CDS	768			COG4753	putative response regulatory protein
HJLADMHE_00710	CDS	1635				hypothetical protein
HJLADMHE_00711	CDS	1665				hypothetical protein
HJLADMHE_00712	CDS	1077	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
HJLADMHE_00713	CDS	1026			COG1840	putative protein
HJLADMHE_00714	CDS	1578				hypothetical protein
HJLADMHE_00715	CDS	585	ltrA		COG3344	Group II intron-encoded protein LtrA
HJLADMHE_00716	CDS	1425	lacG	3.2.1.85		6-phospho-beta-galactosidase
HJLADMHE_00717	CDS	1713	lacE			PTS system lactose-specific EIICB component
HJLADMHE_00718	CDS	312	lacF_1			PTS system lactose-specific EIIA component
HJLADMHE_00719	CDS	306	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
HJLADMHE_00720	CDS	2010	licR_1		COG1762	putative licABCH operon regulator
HJLADMHE_00721	CDS	1113	RBKS	2.7.1.15		Ribokinase
HJLADMHE_00722	CDS	918	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
HJLADMHE_00723	CDS	1284				hypothetical protein
HJLADMHE_00724	CDS	1338				hypothetical protein
HJLADMHE_00725	CDS	669	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HJLADMHE_00726	CDS	714				hypothetical protein
HJLADMHE_00727	CDS	753				hypothetical protein
HJLADMHE_00728	CDS	705	bcrA_3			Bacitracin transport ATP-binding protein BcrA
HJLADMHE_00729	CDS	1590	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
HJLADMHE_00730	CDS	159				hypothetical protein
HJLADMHE_00731	CDS	840	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HJLADMHE_00732	CDS	1674	rnjA	3.1.-.-	COG0595	Ribonuclease J1
HJLADMHE_00733	CDS	636	liaR		COG2197	Transcriptional regulatory protein LiaR
HJLADMHE_00734	CDS	1059				hypothetical protein
HJLADMHE_00735	CDS	753	liaF		COG4758	Protein LiaF
HJLADMHE_00736	CDS	510				hypothetical protein
HJLADMHE_00737	CDS	651	cbbY	3.1.3.-	COG0637	Protein CbbY
HJLADMHE_00738	CDS	2481	valS	6.1.1.9	COG0525	Valine--tRNA ligase
HJLADMHE_00739	CDS	1224	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
HJLADMHE_00740	CDS	1149	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
HJLADMHE_00741	CDS	1704	ezrA		COG4477	Septation ring formation regulator EzrA
HJLADMHE_00742	CDS	447	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
HJLADMHE_00743	CDS	606	rpsD		COG0522	30S ribosomal protein S4
HJLADMHE_00744	CDS	207				hypothetical protein
HJLADMHE_00745	CDS	531				hypothetical protein
HJLADMHE_00746	CDS	1119				hypothetical protein
HJLADMHE_00747	CDS	639				hypothetical protein
HJLADMHE_00748	CDS	1110	ald2	1.4.1.1		Alanine dehydrogenase 2
HJLADMHE_00749	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
HJLADMHE_00750	CDS	963	yclO		COG4605	Petrobactin import system permease protein YclO
HJLADMHE_00751	CDS	975	yclN		COG4606	Petrobactin import system permease protein YclN
HJLADMHE_00752	CDS	1482	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
HJLADMHE_00753	CDS	882	mneS		COG0053	Manganese efflux system protein MneS
