locus_tag	ftype	length_bp	gene	EC_number	COG	product
AAFEKCOI_00352	CDS	594	engB		COG0218	putative GTP-binding protein EngB
AAFEKCOI_00353	CDS	1026				hypothetical protein
AAFEKCOI_00354	CDS	1296	obg	3.6.5.-	COG0536	GTPase Obg
AAFEKCOI_00355	CDS	930	rnz	3.1.26.11	COG1234	Ribonuclease Z
AAFEKCOI_00356	CDS	816	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AAFEKCOI_00357	CDS	2319				hypothetical protein
AAFEKCOI_00358	CDS	516	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
AAFEKCOI_00359	CDS	1077	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
AAFEKCOI_00360	CDS	369				hypothetical protein
AAFEKCOI_00361	CDS	639	lexA_2	3.4.21.88	COG1974	LexA repressor
AAFEKCOI_00362	CDS	1461	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
AAFEKCOI_00363	CDS	285	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
AAFEKCOI_00364	CDS	486	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
AAFEKCOI_00365	CDS	669	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
AAFEKCOI_00366	CDS	864	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
AAFEKCOI_00367	CDS	711	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
AAFEKCOI_00368	CDS	1668	licR_1		COG1762	putative licABCH operon regulator
AAFEKCOI_00369	CDS	1092	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
AAFEKCOI_00370	CDS	273				hypothetical protein
AAFEKCOI_00371	CDS	2007	tkt	2.2.1.1		Transketolase
AAFEKCOI_00372	CDS	225				hypothetical protein
AAFEKCOI_00373	CDS	603	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
AAFEKCOI_00374	CDS	237				hypothetical protein
AAFEKCOI_00375	CDS	1170				TelA-like protein
AAFEKCOI_00376	CDS	732				hypothetical protein
AAFEKCOI_00377	CDS	561	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
AAFEKCOI_00378	CDS	195				hypothetical protein
AAFEKCOI_00379	CDS	690	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AAFEKCOI_00380	CDS	1350	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
AAFEKCOI_00381	CDS	2322	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
AAFEKCOI_00382	CDS	1143	iscS_1	2.8.1.7		Cysteine desulfurase IscS
AAFEKCOI_00383	CDS	345				hypothetical protein
AAFEKCOI_00384	CDS	1125	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
AAFEKCOI_00385	CDS	1185				hypothetical protein
AAFEKCOI_00386	CDS	549	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
AAFEKCOI_00387	CDS	462	dps	1.16.-.-	COG0783	DNA protection during starvation protein
AAFEKCOI_00388	CDS	1038	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
AAFEKCOI_00389	CDS	858	yvgN	1.1.1.-	COG0656	Glyoxal reductase
AAFEKCOI_00390	CDS	1140	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
AAFEKCOI_00391	CDS	756				hypothetical protein
AAFEKCOI_00392	CDS	1353	smc_2			Chromosome partition protein Smc
AAFEKCOI_00393	CDS	786		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
AAFEKCOI_00394	CDS	525				hypothetical protein
AAFEKCOI_00395	CDS	1362	mgtE_1		COG2239	Magnesium transporter MgtE
AAFEKCOI_00396	CDS	327	yodB		COG1733	HTH-type transcriptional regulator YodB
AAFEKCOI_00397	CDS	1053	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
AAFEKCOI_00398	CDS	2412	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
AAFEKCOI_00399	CDS	282	zapA			Cell division protein ZapA
AAFEKCOI_00400	CDS	576				hypothetical protein
AAFEKCOI_00401	CDS	2373	mutS2	3.1.-.-		Endonuclease MutS2
AAFEKCOI_00402	CDS	309	trxA_2		COG0526	Thioredoxin
AAFEKCOI_00403	CDS	831	murI	5.1.1.3	COG0796	Glutamate racemase
AAFEKCOI_00404	CDS	624		3.6.1.66		dITP/XTP pyrophosphatase
AAFEKCOI_00405	CDS	507		3.1.4.-		Putative metallophosphoesterase MG207 
AAFEKCOI_00406	CDS	474				hypothetical protein
AAFEKCOI_00407	CDS	1707	rqcH		COG1293	Rqc2 RqcH
AAFEKCOI_00408	CDS	432				hypothetical protein
AAFEKCOI_00409	CDS	579	panT			Pantothenate transporter PanT
AAFEKCOI_00410	CDS	723				hypothetical protein
AAFEKCOI_00411	CDS	1218				hypothetical protein
AAFEKCOI_00412	CDS	585				hypothetical protein
AAFEKCOI_00413	CDS	264				hypothetical protein
AAFEKCOI_00414	CDS	303				hypothetical protein
AAFEKCOI_00415	CDS	564				hypothetical protein
AAFEKCOI_00416	CDS	702				hypothetical protein
AAFEKCOI_00417	CDS	348	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
AAFEKCOI_00418	CDS	1599	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
AAFEKCOI_00419	CDS	426	perR		COG0735	Peroxide operon regulator
AAFEKCOI_00420	CDS	936	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
AAFEKCOI_00421	tRNA	89				tRNA-Ser(gga)
AAFEKCOI_00422	CDS	252				hypothetical protein
AAFEKCOI_00423	CDS	2343	ponA		COG0744	Penicillin-binding protein 1A/1B
AAFEKCOI_00424	CDS	615	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
AAFEKCOI_00425	CDS	552				hypothetical protein
AAFEKCOI_00426	CDS	336	gpsB		COG3599	Cell cycle protein GpsB
AAFEKCOI_00427	CDS	657				hypothetical protein
AAFEKCOI_00428	CDS	1128	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
AAFEKCOI_00429	CDS	288	groS			10 kDa chaperonin
AAFEKCOI_00430	CDS	1641	groL			60 kDa chaperonin
AAFEKCOI_00431	CDS	642				hypothetical protein
AAFEKCOI_00432	CDS	249				hypothetical protein
AAFEKCOI_00433	CDS	228				hypothetical protein
AAFEKCOI_00434	CDS	243				hypothetical protein
AAFEKCOI_00435	CDS	1122	alr1	5.1.1.1	COG0787	Alanine racemase 1
AAFEKCOI_00436	CDS	1290				hypothetical protein
AAFEKCOI_00437	CDS	756				hypothetical protein
AAFEKCOI_00438	CDS	1368	treP		COG1263	PTS system trehalose-specific EIIBC component
AAFEKCOI_00439	CDS	1452	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
AAFEKCOI_00440	CDS	636		3.-.-.-		putative metallo-hydrolase
AAFEKCOI_00441	CDS	1254	sstT			Serine/threonine transporter SstT
AAFEKCOI_00442	CDS	942				putative epimerase/dehydratase
AAFEKCOI_00443	CDS	1227	glyA	2.1.2.1		Serine hydroxymethyltransferase
AAFEKCOI_00444	CDS	468	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AAFEKCOI_00445	CDS	1524				Putative trans-acting regulator
AAFEKCOI_00446	CDS	1272				hypothetical protein
AAFEKCOI_00447	CDS	1332				hypothetical protein
AAFEKCOI_00448	CDS	468	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
AAFEKCOI_00449	CDS	912	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
AAFEKCOI_00450	CDS	363	rplS		COG0335	50S ribosomal protein L19
AAFEKCOI_00451	CDS	486				hypothetical protein
AAFEKCOI_00452	CDS	870				hypothetical protein
AAFEKCOI_00453	CDS	2067	topA	5.6.2.1		DNA topoisomerase 1
AAFEKCOI_00454	CDS	903	xerC_1		COG4974	Tyrosine recombinase XerC
AAFEKCOI_00455	CDS	528	clpQ	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
AAFEKCOI_00456	CDS	1446	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
AAFEKCOI_00457	CDS	819	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
AAFEKCOI_00458	CDS	633	thiE	2.5.1.3		Thiamine-phosphate synthase
AAFEKCOI_00459	CDS	255				hypothetical protein
AAFEKCOI_00460	CDS	291				hypothetical protein
AAFEKCOI_00461	CDS	102				hypothetical protein
AAFEKCOI_00462	CDS	456				hypothetical protein
AAFEKCOI_00463	CDS	372				hypothetical protein
AAFEKCOI_00464	CDS	510				hypothetical protein
AAFEKCOI_00465	CDS	1218				hypothetical protein
AAFEKCOI_00466	CDS	867				hypothetical protein
AAFEKCOI_00467	CDS	930	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
AAFEKCOI_00468	CDS	747	pflA	1.97.1.4		Pyruvate formate-lyase-activating enzyme
AAFEKCOI_00469	CDS	2250	pflB	2.3.1.54		Formate acetyltransferase
AAFEKCOI_00470	CDS	2472	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
AAFEKCOI_00471	CDS	2004	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
AAFEKCOI_00472	CDS	597	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
AAFEKCOI_00473	CDS	204				hypothetical protein
AAFEKCOI_00474	CDS	159				hypothetical protein
AAFEKCOI_00475	CDS	231				hypothetical protein
AAFEKCOI_00476	CDS	177				hypothetical protein
AAFEKCOI_00477	CDS	1002				hypothetical protein
AAFEKCOI_00478	CDS	405				hypothetical protein
AAFEKCOI_00479	CDS	1182				hypothetical protein
AAFEKCOI_00480	CDS	1104				hypothetical protein
AAFEKCOI_00481	CDS	885	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
AAFEKCOI_00482	CDS	618				hypothetical protein
AAFEKCOI_00483	CDS	288				hypothetical protein
AAFEKCOI_00484	CDS	684	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
AAFEKCOI_00485	CDS	1134				hypothetical protein
AAFEKCOI_00486	CDS	1029				hypothetical protein
AAFEKCOI_00487	CDS	936				hypothetical protein
AAFEKCOI_00488	CDS	1332	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
AAFEKCOI_00489	CDS	537				hypothetical protein
AAFEKCOI_00490	CDS	603				hypothetical protein
AAFEKCOI_00491	CDS	1074	pepA	3.4.11.7	COG1363	Glutamyl aminopeptidase
AAFEKCOI_00492	CDS	339				hypothetical protein
AAFEKCOI_00493	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
AAFEKCOI_00494	CDS	789				hypothetical protein
AAFEKCOI_00495	CDS	1206				hypothetical protein
AAFEKCOI_00496	CDS	732	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
AAFEKCOI_00497	CDS	438	hit		COG0537	Protein hit
AAFEKCOI_00498	CDS	345				hypothetical protein
AAFEKCOI_00499	CDS	1095	prsA	5.2.1.8		Foldase protein PrsA
AAFEKCOI_00500	CDS	948	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
AAFEKCOI_00501	CDS	2712				hypothetical protein
AAFEKCOI_00502	CDS	1218	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AAFEKCOI_00503	CDS	408				hypothetical protein
AAFEKCOI_00504	CDS	2088	pbpF		COG0744	Penicillin-binding protein 1F
AAFEKCOI_00505	CDS	969	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
AAFEKCOI_00506	CDS	1299	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
AAFEKCOI_00507	CDS	1188	dinB	2.7.7.7	COG0389	DNA polymerase IV
AAFEKCOI_00508	CDS	1500	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
AAFEKCOI_00509	CDS	693	arlR		COG0745	Response regulator ArlR
AAFEKCOI_00510	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
AAFEKCOI_00511	CDS	657		2.7.1.113	COG1428	Deoxyguanosine kinase
AAFEKCOI_00512	CDS	1440	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
AAFEKCOI_00513	CDS	129				hypothetical protein
AAFEKCOI_00514	CDS	1686	recN		COG0497	DNA repair protein RecN
AAFEKCOI_00515	CDS	807	tlyA		COG1189	Hemolysin A
AAFEKCOI_00516	CDS	891		2.5.1.10		Farnesyl diphosphate synthase
AAFEKCOI_00517	CDS	222	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
AAFEKCOI_00518	CDS	1356	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
AAFEKCOI_00519	CDS	495	nusB			Transcription antitermination protein NusB
AAFEKCOI_00520	CDS	372				putative protein
AAFEKCOI_00521	CDS	558	efp			Elongation factor P
AAFEKCOI_00522	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
AAFEKCOI_00523	CDS	837				hypothetical protein
AAFEKCOI_00524	CDS	435				hypothetical protein
AAFEKCOI_00525	CDS	324				hypothetical protein
AAFEKCOI_00526	CDS	447				hypothetical protein
AAFEKCOI_00527	CDS	324				hypothetical protein
AAFEKCOI_00528	CDS	1065				hypothetical protein
AAFEKCOI_00529	CDS	1065	comGA		COG2804	ComG operon protein 1
AAFEKCOI_00530	CDS	723			COG0217	putative transcriptional regulatory protein/MSMEI_2866
AAFEKCOI_00531	CDS	1665	murJ		COG2244	Lipid II flippase MurJ
AAFEKCOI_00532	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
AAFEKCOI_00533	CDS	2238				hypothetical protein
AAFEKCOI_00534	CDS	564	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
AAFEKCOI_00535	CDS	606				hypothetical protein
AAFEKCOI_00536	CDS	606				hypothetical protein
AAFEKCOI_00537	CDS	1845	cadA_1	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
AAFEKCOI_00538	CDS	1932	zosA_1	3.6.3.-	COG2217	Zinc-transporting ATPase
AAFEKCOI_00539	CDS	222				hypothetical protein
AAFEKCOI_00540	CDS	369	ziaR			Transcriptional repressor SmtB 
AAFEKCOI_00541	CDS	642				hypothetical protein
AAFEKCOI_00542	CDS	735				hypothetical protein
AAFEKCOI_00543	CDS	156				hypothetical protein
AAFEKCOI_00544	CDS	591	ydhK			putative protein YdhK
AAFEKCOI_00545	CDS	471				hypothetical protein
AAFEKCOI_00546	CDS	2088	copB	7.2.2.8		Copper-exporting P-type ATPase B
AAFEKCOI_00547	CDS	456	copY_2			Transcriptional repressor CopY
AAFEKCOI_00548	CDS	1452				hypothetical protein
AAFEKCOI_00549	CDS	723	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
AAFEKCOI_00550	CDS	786				hypothetical protein
AAFEKCOI_00551	CDS	1272	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
AAFEKCOI_00552	CDS	1704	proS	6.1.1.15	COG0442	Proline--tRNA ligase
AAFEKCOI_00553	CDS	4332	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
AAFEKCOI_00554	CDS	471	rimP		COG0779	Ribosome maturation factor RimP
AAFEKCOI_00555	CDS	1281	nusA		COG0195	Transcription termination/antitermination protein NusA
AAFEKCOI_00556	CDS	294				hypothetical protein
AAFEKCOI_00557	CDS	306	rplGA		COG1358	putative ribosomal protein YlxQ
AAFEKCOI_00558	CDS	2226	infB			Translation initiation factor IF-2
AAFEKCOI_00559	CDS	342	rbfA			Ribosome-binding factor A
AAFEKCOI_00560	CDS	792	nirC		COG2116	Nitrite transporter NirC
AAFEKCOI_00561	CDS	1050	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
AAFEKCOI_00562	CDS	1584	expZ		COG0488	Nucleotide-binding protein ExpZ
AAFEKCOI_00563	CDS	453				hypothetical protein
AAFEKCOI_00564	CDS	1308				hypothetical protein
AAFEKCOI_00565	CDS	1299	hisS	6.1.1.21		Histidine--tRNA ligase
AAFEKCOI_00566	CDS	1773	aspS	6.1.1.12		Aspartate--tRNA ligase
AAFEKCOI_00567	CDS	918	nfo	3.1.21.2	COG0648	putative endonuclease 4
AAFEKCOI_00568	CDS	189				hypothetical protein
AAFEKCOI_00569	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
AAFEKCOI_00570	CDS	1248	hflX		COG2262	GTPase HflX
AAFEKCOI_00571	CDS	1071	recX			Regulatory protein RecX
AAFEKCOI_00572	CDS	1182	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
AAFEKCOI_00573	CDS	537				hypothetical protein
AAFEKCOI_00574	CDS	1095				hypothetical protein
AAFEKCOI_00575	CDS	1239			COG1167	Putative aminotransferase/MSMEI_6121
AAFEKCOI_00576	CDS	222				hypothetical protein
AAFEKCOI_00577	CDS	507	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
AAFEKCOI_00578	CDS	1446	zwf	1.1.1.363		Glucose-6-phosphate 1-dehydrogenase
AAFEKCOI_00579	CDS	1308	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
AAFEKCOI_00580	CDS	186				hypothetical protein
AAFEKCOI_00581	CDS	771				hypothetical protein
AAFEKCOI_00582	CDS	963	yidC			Membrane protein insertase YidC
AAFEKCOI_00583	CDS	372	yccX	3.6.1.7		Acylphosphatase
AAFEKCOI_00584	CDS	1719	spoIIIE		COG1674	DNA translocase SpoIIIE
AAFEKCOI_00585	CDS	1137	tmpC		COG1744	Membrane lipoprotein TmpC
AAFEKCOI_00586	CDS	1566	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
AAFEKCOI_00587	CDS	1083				hypothetical protein
AAFEKCOI_00588	CDS	957				hypothetical protein
AAFEKCOI_00589	CDS	609	sodA	1.15.1.1		Superoxide dismutase [Mn]
AAFEKCOI_00590	CDS	2145	penA		COG0768	Penicillin-binding protein 2B
AAFEKCOI_00591	CDS	162	rpmG2			50S ribosomal protein L33 2
AAFEKCOI_00592	CDS	699	glpG	3.4.21.105		Rhomboid protease GlpG
AAFEKCOI_00593	CDS	972	glcK	2.7.1.2	COG1940	Glucokinase
AAFEKCOI_00594	CDS	402	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
AAFEKCOI_00595	CDS	477	zur		COG0735	Zinc-specific metallo-regulatory protein
AAFEKCOI_00596	CDS	183	rpsU		COG0828	30S ribosomal protein S21
AAFEKCOI_00597	CDS	447	yqeY		COG1610	putative protein YqeY
AAFEKCOI_00598	CDS	114				hypothetical protein
AAFEKCOI_00599	CDS	1023				hypothetical protein
AAFEKCOI_00600	CDS	1020			COG1702	PhoH-like protein
AAFEKCOI_00601	CDS	474	ybeY	3.1.-.-		Endoribonuclease YbeY
AAFEKCOI_00602	CDS	381	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
AAFEKCOI_00603	CDS	408	cdd	3.5.4.5	COG0295	Cytidine deaminase
AAFEKCOI_00604	CDS	909	era		COG1159	GTPase Era
AAFEKCOI_00605	CDS	777	recO		COG1381	DNA repair protein RecO
AAFEKCOI_00606	CDS	930	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
AAFEKCOI_00607	CDS	2076	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
AAFEKCOI_00608	CDS	1716		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
AAFEKCOI_00609	CDS	3285				hypothetical protein
AAFEKCOI_00610	CDS	1887	dnaG_1	2.7.7.-	COG0358	DNA primase
AAFEKCOI_00611	CDS	1113	sigA		COG0568	RNA polymerase sigma factor SigA
AAFEKCOI_00612	CDS	654	rplY			50S ribosomal protein L25
AAFEKCOI_00613	CDS	300	trmK_1	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
AAFEKCOI_00614	CDS	423	trmK_2	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
AAFEKCOI_00615	CDS	1119			COG0327	GTP cyclohydrolase 1 type 2 
AAFEKCOI_00616	CDS	1224	pepT	3.4.11.4		Peptidase T
AAFEKCOI_00617	CDS	3564	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
AAFEKCOI_00618	CDS	3780	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
AAFEKCOI_00619	CDS	150				hypothetical protein
AAFEKCOI_00620	CDS	141				hypothetical protein
AAFEKCOI_00621	CDS	135				hypothetical protein
AAFEKCOI_00622	CDS	144				hypothetical protein
AAFEKCOI_00623	CDS	114				hypothetical protein
AAFEKCOI_00624	CDS	252				hypothetical protein
AAFEKCOI_00625	CDS	960				hypothetical protein
AAFEKCOI_00626	CDS	735	agrA_2		COG3279	Accessory gene regulator protein A
AAFEKCOI_00627	CDS	978	thrS	6.1.1.3		Threonine--tRNA ligase
AAFEKCOI_00628	CDS	1263	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
AAFEKCOI_00629	CDS	561				hypothetical protein
AAFEKCOI_00630	CDS	357	ypjD		COG1694	putative protein YpjD
AAFEKCOI_00631	CDS	1227	cca	2.7.7.72		CCA-adding enzyme
AAFEKCOI_00632	CDS	2772	dinG	3.1.-.-		3'-5' exonuclease DinG
AAFEKCOI_00633	CDS	480				hypothetical protein
AAFEKCOI_00634	CDS	1296	asnS	6.1.1.22		Asparagine--tRNA ligase
AAFEKCOI_00635	CDS	732	dnaD		COG3935	DNA replication protein DnaD
AAFEKCOI_00636	CDS	645	nth	4.2.99.18	COG0177	Endonuclease III
AAFEKCOI_00637	CDS	981	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
AAFEKCOI_00638	CDS	993	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
AAFEKCOI_00639	CDS	1323	yclM	2.7.2.4	COG0527	Aspartokinase 3
AAFEKCOI_00640	CDS	1443	thrC	4.2.3.1	COG0498	Threonine synthase
AAFEKCOI_00641	CDS	837	thrB	2.7.1.39	COG0083	Homoserine kinase
AAFEKCOI_00642	CDS	1434				hypothetical protein
AAFEKCOI_00643	CDS	978				hypothetical protein
AAFEKCOI_00644	CDS	789				hypothetical protein
AAFEKCOI_00645	CDS	150				hypothetical protein
AAFEKCOI_00646	CDS	888	ykuT		COG0668	putative MscS family protein YkuT
AAFEKCOI_00647	CDS	354				hypothetical protein
AAFEKCOI_00648	CDS	348				hypothetical protein
AAFEKCOI_00649	CDS	1098	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
AAFEKCOI_00650	CDS	1005	ccpA_1		COG1609	Catabolite control protein A
AAFEKCOI_00651	CDS	1854				hypothetical protein
AAFEKCOI_00652	CDS	2553	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
AAFEKCOI_00653	CDS	228				hypothetical protein
AAFEKCOI_00654	CDS	267				hypothetical protein
AAFEKCOI_00655	CDS	966				hypothetical protein
AAFEKCOI_00656	CDS	1806				hypothetical protein
AAFEKCOI_00657	CDS	468				Putative universal stress protein
AAFEKCOI_00658	CDS	1266			COG2256	putative AAA domain-containing protein
AAFEKCOI_00659	CDS	984	birA	6.3.4.15		Bifunctional ligase/repressor BirA
AAFEKCOI_00660	CDS	1683	rnj2	3.1.-.-		Ribonuclease J 2
AAFEKCOI_00661	CDS	1455	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
AAFEKCOI_00662	CDS	354				hypothetical protein
AAFEKCOI_00663	CDS	411				hypothetical protein
AAFEKCOI_00664	CDS	744				hypothetical protein
AAFEKCOI_00665	CDS	171				hypothetical protein
AAFEKCOI_00666	CDS	120				hypothetical protein
AAFEKCOI_00667	CDS	711				hypothetical protein
AAFEKCOI_00668	CDS	909	bcrA_3			Bacitracin transport ATP-binding protein BcrA
AAFEKCOI_00669	CDS	726				hypothetical protein
AAFEKCOI_00670	CDS	699				hypothetical protein
AAFEKCOI_00671	CDS	1485				hypothetical protein
AAFEKCOI_00672	CDS	600				hypothetical protein
AAFEKCOI_00673	CDS	183				hypothetical protein
AAFEKCOI_00674	CDS	345				hypothetical protein
AAFEKCOI_00675	CDS	228				hypothetical protein
AAFEKCOI_00676	CDS	630				hypothetical protein
AAFEKCOI_00677	CDS	2025				hypothetical protein
AAFEKCOI_00678	CDS	636			COG1136	putative ABC transporter ATP-binding protein
AAFEKCOI_00679	CDS	336	desR		COG2197	Transcriptional regulatory protein DesR
AAFEKCOI_00680	CDS	2661	polA	2.7.7.7		DNA polymerase I
AAFEKCOI_00681	CDS	834	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
AAFEKCOI_00682	CDS	612	coaE	2.7.1.24		Dephospho-CoA kinase
AAFEKCOI_00683	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
AAFEKCOI_00684	CDS	1392	dnaB		COG3611	Replication initiation and membrane attachment protein
AAFEKCOI_00685	CDS	927	dnaI		COG1484	Primosomal protein DnaI
AAFEKCOI_00686	CDS	1395	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
AAFEKCOI_00687	CDS	435				hypothetical protein
AAFEKCOI_00688	CDS	1764	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
AAFEKCOI_00689	CDS	1776	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
AAFEKCOI_00690	CDS	840	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
AAFEKCOI_00691	CDS	846				hypothetical protein
AAFEKCOI_00692	CDS	1017	lnpD	5.1.3.2		UDP-glucose 4-epimerase
AAFEKCOI_00693	CDS	1056	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
AAFEKCOI_00694	CDS	921	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
AAFEKCOI_00695	CDS	1143	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
AAFEKCOI_00696	CDS	1380				hypothetical protein
AAFEKCOI_00697	CDS	1095	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
AAFEKCOI_00698	CDS	966	tagU_1	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
AAFEKCOI_00699	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
AAFEKCOI_00700	CDS	1053	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
AAFEKCOI_00701	CDS	2838				hypothetical protein
AAFEKCOI_00702	CDS	684				hypothetical protein
AAFEKCOI_00703	CDS	555				hypothetical protein
AAFEKCOI_00704	CDS	1692	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
AAFEKCOI_00705	CDS	849	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
AAFEKCOI_00706	CDS	867	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
AAFEKCOI_00707	CDS	1167		1.1.1.38		NAD-dependent malic enzyme
