gene_callers_id	source	accession	function	e_value
486	Prokka:Prodigal			0
487	Prokka:Prodigal		putative ABC transporter ATP-binding protein	0
488	Prokka:Prodigal	smc_2	Chromosome partition protein Smc	0
489	Prokka:Prodigal			0
490	Prokka:Prodigal			0
491	Prokka:Prodigal			0
492	Prokka:Prodigal			0
493	Prokka:Prodigal			0
494	Prokka:Prodigal	agrA_4	Accessory gene regulator protein A	0
495	Prokka:Prodigal	metE	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	0
496	Prokka:Prodigal	metF	5,10-methylenetetrahydrofolate reductase	0
497	Prokka:Prodigal			0
498	Prokka:Prodigal	rnj	Ribonuclease J	0
499	Prokka:Prodigal	yfkN	Trifunctional nucleotide phosphoesterase protein YfkN	0
500	Prokka:Prodigal	urdA_2	Urocanate reductase	0
501	Prokka:Prodigal	msiK	Diacetylchitobiose uptake system ATP-binding protein MsiK	0
502	Prokka:Prodigal	lacF_1	Lactose transport system permease protein LacF	0
503	Prokka:Prodigal	araQ_1	L-arabinose transport system permease protein AraQ	0
504	Prokka:Prodigal	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	0
505	Prokka:Prodigal		ISL3 family transposase ISSau8	0
506	Prokka:Prodigal			0
507	Prokka:Prodigal		Calcium-transporting ATPase	0
508	Prokka:Prodigal	pycA	Pyruvate carboxylase	0
509	Prokka:Prodigal	purR_2	Pur operon repressor	0
510	Prokka:Prodigal	glmU	Bifunctional protein GlmU	0
511	Prokka:Prodigal	prs	Ribose-phosphate pyrophosphokinase	0
512	Prokka:Prodigal			0
513	Prokka:Prodigal	rnfC_1	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C	0
514	Prokka:Prodigal	rnfD_1	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D	0
515	Prokka:Prodigal			0
516	Prokka:Prodigal			0
517	Prokka:Prodigal	gor	Glutathione reductase	0
518	Prokka:Prodigal			0
519	Prokka:Prodigal			0
520	Prokka:Prodigal			0
521	Prokka:Prodigal			0
522	Prokka:Prodigal			0
523	Prokka:Prodigal	pbuO	Guanine/hypoxanthine permease PbuO	0
524	Prokka:Prodigal			0
525	Prokka:Prodigal	pth	Peptidyl-tRNA hydrolase	0
526	Prokka:Prodigal	mfd	Transcription-repair-coupling factor	0
527	Prokka:Prodigal			0
528	Prokka:Prodigal			0
529	Prokka:Prodigal			0
530	Prokka:Prodigal	fabG_2	3-oxoacyl-[acyl-carrier-protein] reductase FabG	0
531	Prokka:Prodigal	zosA	Zinc-transporting ATPase	0
532	Prokka:Prodigal	LIAS	Lipoyl synthase, organellar chromatophore	0
533	Prokka:Prodigal	lplJ_1	Lipoate-protein ligase LplJ	0
534	Prokka:Prodigal			0
535	Prokka:Prodigal	arsD	Arsenical resistance operon trans-acting repressor ArsD	0
536	Prokka:Prodigal	arsA	Arsenical pump-driving ATPase	0
537	Prokka:Prodigal			0
538	Prokka:Prodigal	gloA	Lactoylglutathione lyase	0
539	Prokka:Prodigal	axe2	Acetylxylan esterase	0
540	Prokka:Prodigal	spxA_1	Regulatory protein Spx	0
541	Prokka:Prodigal			0
542	Prokka:Prodigal			0
543	Prokka:Prodigal			0
544	Prokka:Prodigal			0
545	Prokka:Prodigal	uppP	Undecaprenyl-diphosphatase	0
546	Prokka:Prodigal	crr	PTS system glucose-specific EIIA component	0
547	Prokka:Prodigal	gmk_1	Guanylate kinase	0
548	Prokka:Prodigal	guaC	GMP reductase	0
549	Prokka:Prodigal	pgpB	Phosphatidylglycerophosphatase B	0
550	Prokka:Prodigal			0
551	Prokka:Prodigal			0
552	Prokka:Prodigal			0
553	Prokka:Prodigal	glpK	Glycerol kinase	0
554	Prokka:Prodigal	glpO	Alpha-glycerophosphate oxidase	0
555	Prokka:Prodigal	dhaK	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	0
556	Prokka:Prodigal	dhaL	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	0
557	Prokka:Prodigal	dhaM-2	PEP-dependent dihydroxyacetone kinase 2, phosphoryl donor subunit DhaM	0
558	Prokka:Prodigal		Putative glycerol transporter	0
559	Prokka:Prodigal		Putative glycerol transporter	0
560	Prokka:Prodigal			0
561	Prokka:Prodigal	thiD_1	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	0
562	Prokka:Prodigal	glpQ	Glycerophosphodiester phosphodiesterase	0
563	Prokka:Prodigal	murT	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT	0
564	Prokka:Prodigal			0
565	Prokka:Prodigal	rex	Redox-sensing transcriptional repressor Rex	0
566	Prokka:Prodigal	recD2	ATP-dependent RecD-like DNA helicase	0
567	Prokka:Prodigal	dagK_1	Diacylglycerol kinase	0
568	Prokka:Prodigal			0
569	Prokka:Prodigal			0
570	Prokka:Prodigal	lacZ	Beta-galactosidase	0
571	Prokka:Prodigal			0
572	Prokka:Prodigal			0
573	Prokka:Prodigal	rpsT	30S ribosomal protein S20	0
574	Prokka:Prodigal	uvrB	UvrABC system protein B	0
575	Prokka:Prodigal			0
576	Prokka:Prodigal			0
577	Prokka:Prodigal	cggR	Central glycolytic genes regulator	0
578	Prokka:Prodigal	gap	Glyceraldehyde-3-phosphate dehydrogenase	0
579	Prokka:Prodigal	pgk	Phosphoglycerate kinase	0
580	Prokka:Prodigal	tpiA_2	Triosephosphate isomerase	0
581	Prokka:Prodigal	gpmI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	0
582	Prokka:Prodigal	eno	Enolase	0
583	Prokka:Prodigal	nagP	PTS system N-acetylglucosamine-specific EIICB component	0
584	Prokka:Prodigal		ISL3 family transposase ISSau8	0
585	Prokka:Prodigal	folT	Folate transporter FolT	0
586	Prokka:Prodigal			0
587	Prokka:Prodigal			0
588	Prokka:Prodigal	metK	S-adenosylmethionine synthase	0
589	Prokka:Prodigal			0
590	Prokka:Prodigal			0
591	Prokka:Prodigal			0
592	Prokka:Prodigal	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	0
593	Prokka:Prodigal	cinA	Putative competence-damage inducible protein	0
594	Prokka:Prodigal	recA	Protein RecA	0
595	Prokka:Prodigal	rny	Ribonuclease Y	0
596	Prokka:Prodigal	niaX	Niacin transporter NiaX	0
597	Prokka:Prodigal	niaR	putative transcription repressor NiaR	0
598	Prokka:Prodigal			0
599	Prokka:Prodigal	secG	putative protein-export membrane protein SecG	0
600	Prokka:Prodigal	est_1	Carboxylesterase	0
601	Prokka:Prodigal	rnr	Ribonuclease R	0
602	Prokka:Prodigal			0
603	Prokka:Prodigal	smpB	SsrA-binding protein	0
604	Prokka:Prodigal			0
605	Prokka:Prodigal			0
606	Prokka:Prodigal	dsdA_1	D-serine dehydratase	0
607	Prokka:Prodigal	ymdB	2',3'-cyclic-nucleotide 2'-phosphodiesterase	0
608	Prokka:Prodigal	mutS	DNA mismatch repair protein MutS	0
609	Prokka:Prodigal	mutL	DNA mismatch repair protein MutL	0
610	Prokka:Prodigal	msrB	Peptide methionine sulfoxide reductase MsrB	0
611	Prokka:Prodigal	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	0
612	Prokka:Prodigal	ruvB	Holliday junction ATP-dependent DNA helicase RuvB	0
613	Prokka:Prodigal			0
614	Prokka:Prodigal	opuCA	Carnitine transport ATP-binding protein OpuCA	0
615	Prokka:Prodigal	opuCB	Carnitine transport permease protein OpuCB	0
616	Prokka:Prodigal	opuCC	Glycine betaine/carnitine/choline-binding protein OpuCC	0
617	Prokka:Prodigal	opuCD	Carnitine transport permease protein OpuCD	0
618	Prokka:Prodigal			0
619	Prokka:Prodigal			0
620	Prokka:Prodigal			0
621	Prokka:Prodigal	ntpK	V-type sodium ATPase subunit K	0
622	Prokka:Prodigal	atpE_2	V-type proton ATPase subunit E	0
623	Prokka:Prodigal	ntpC	V-type sodium ATPase subunit C	0
624	Prokka:Prodigal	ntpG	V-type sodium ATPase subunit G	0
625	Prokka:Prodigal	ntpA	V-type sodium ATPase catalytic subunit A	0
626	Prokka:Prodigal	ntpB	V-type sodium ATPase subunit B	0
627	Prokka:Prodigal	ntpD	V-type sodium ATPase subunit D	0
628	Prokka:Prodigal	gmk_2	Guanylate kinase	0
629	Prokka:Prodigal	rpoZ	DNA-directed RNA polymerase subunit omega	0
630	Prokka:Prodigal	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	0
631	Prokka:Prodigal	priA	Primosomal protein N'	0
632	Prokka:Prodigal	fmt	Methionyl-tRNA formyltransferase	0
633	Prokka:Prodigal	rsmB	Ribosomal RNA small subunit methyltransferase B	0
634	Prokka:Prodigal	stp	Serine/threonine phosphatase stp	0
635	Prokka:Prodigal	prkC	Serine/threonine-protein kinase PrkC	0
636	Prokka:Prodigal	rsgA	Small ribosomal subunit biogenesis GTPase RsgA	0
637	Prokka:Prodigal	rpe	Ribulose-phosphate 3-epimerase	0
638	Prokka:Prodigal	thiN	Thiamine pyrophosphokinase	0
639	Prokka:Prodigal	rpmB	50S ribosomal protein L28	0
640	Prokka:Prodigal		putative protein	0
641	Prokka:Prodigal		putative protein	0
642	Prokka:Prodigal	recG	ATP-dependent DNA helicase RecG	0
643	Prokka:Prodigal	plsX	Phosphate acyltransferase	0
644	Prokka:Prodigal	acpP_2	Acyl carrier protein	0
645	Prokka:Prodigal	oppD_3	Oligopeptide transport ATP-binding protein OppD	0
646	Prokka:Prodigal	oppF_3	Oligopeptide transport ATP-binding protein OppF	0
647	Prokka:Prodigal	gsiC_2	Glutathione transport system permease protein GsiC	0
648	Prokka:Prodigal			0
649	Prokka:Prodigal	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	0
650	Prokka:Prodigal			0
651	Prokka:Prodigal	abgT	p-aminobenzoyl-glutamate transport protein	0
652	Prokka:Prodigal	nagB_1	Glucosamine-6-phosphate deaminase	0
653	Prokka:Prodigal	mtlA	PTS system mannitol-specific EIICB component	0
654	Prokka:Prodigal	mtlR	Transcriptional regulator MtlR	0
655	Prokka:Prodigal	mtlF	Mannitol-specific phosphotransferase enzyme IIA component	0
656	Prokka:Prodigal	mtlD	Mannitol-1-phosphate 5-dehydrogenase	0
657	Prokka:Prodigal			0
658	Prokka:Prodigal		Isatin hydrolase	0
659	Prokka:Prodigal	graR	Response regulator protein GraR	0
660	Prokka:Prodigal	graS	Sensor histidine kinase GraS	0
661	Prokka:Prodigal	yxdL	ABC transporter ATP-binding protein YxdL	0
662	Prokka:Prodigal	yxdM	ABC transporter permease protein YxdM	0
663	Prokka:Prodigal			0
664	Prokka:Prodigal			0
665	Prokka:Prodigal	cas3	CRISPR-associated nuclease/helicase Cas3	0
666	Prokka:Prodigal			0
667	Prokka:Prodigal			0
668	Prokka:Prodigal	casC	CRISPR system Cascade subunit CasC	0
669	Prokka:Prodigal			0
670	Prokka:Prodigal			0
671	Prokka:Prodigal	ygbT	CRISPR-associated endonuclease Cas1	0
672	Prokka:Prodigal	dinG_1	3'-5' exonuclease DinG	0
673	Prokka:Prodigal	ghrA	Glyoxylate/hydroxypyruvate reductase A	0
674	Prokka:Prodigal	pepF1_1	Oligoendopeptidase F, plasmid	0
675	Prokka:Prodigal	gpx1	Hydroperoxy fatty acid reductase gpx1	0
676	Prokka:Prodigal	uvrA	UvrABC system protein A	0
677	Prokka:Prodigal			0
678	Prokka:Prodigal			0
679	Prokka:Prodigal			0
680	Prokka:Prodigal			0
681	Prokka:Prodigal			0
682	Prokka:Prodigal	hprK	HPr kinase/phosphorylase	0
683	Prokka:Prodigal	lgt	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	0
684	Prokka:Prodigal	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	0
685	Prokka:Prodigal			0
686	Prokka:Prodigal	trxB_1	Thioredoxin reductase	0
687	Prokka:Prodigal	pgcA	Phosphoglucomutase	0
688	Prokka:Prodigal	yvcJ	Nucleotide-binding protein YvcJ	0
689	Prokka:Prodigal		Putative gluconeogenesis factor	0
690	Prokka:Prodigal	whiA	putative cell division protein WhiA	0
691	Prokka:Prodigal	clpP	ATP-dependent Clp protease proteolytic subunit	0
692	Prokka:Prodigal	thrS	Threonine--tRNA ligase 1	0
693	Prokka:Prodigal	bepA	Beta-barrel assembly-enhancing protease	0
694	Prokka:Prodigal			0
695	Prokka:Prodigal	ypjD	putative protein YpjD	0
696	Prokka:Prodigal	cca	CCA-adding enzyme	0
697	Prokka:Prodigal	dinG_2	3'-5' exonuclease DinG	0
698	Prokka:Prodigal			0
699	Prokka:Prodigal	asnS	Asparagine--tRNA ligase	0
700	Prokka:Prodigal	dnaD	DNA replication protein DnaD	0
701	Prokka:Prodigal	nth	Endonuclease III	0
702	Prokka:Prodigal	hom	Homoserine dehydrogenase	0
703	Prokka:Prodigal	asd2	Aspartate-semialdehyde dehydrogenase 2	0
704	Prokka:Prodigal	yclM	Aspartokinase 3	0
705	Prokka:Prodigal	thrC	Threonine synthase	0
706	Prokka:Prodigal	thrB	Homoserine kinase	0
707	Prokka:Prodigal			0
708	Prokka:Prodigal			0
709	Prokka:Prodigal			0
710	Prokka:Prodigal			0
711	Prokka:Prodigal	ykuT	putative MscS family protein YkuT	0
712	Prokka:Prodigal			0
713	Prokka:Prodigal			0
714	Prokka:Prodigal	pepQ	Xaa-Pro dipeptidase	0
715	Prokka:Prodigal	ccpA_1	Catabolite control protein A	0
716	Prokka:Prodigal			0
717	Prokka:Prodigal	mtgA_1	Biosynthetic peptidoglycan transglycosylase	0
718	Prokka:Prodigal			0
719	Prokka:Prodigal			0
720	Prokka:Prodigal			0
721	Prokka:Prodigal			0
722	Prokka:Prodigal		Putative universal stress protein	0
723	Prokka:Prodigal		putative AAA domain-containing protein	0
724	Prokka:Prodigal	birA	Bifunctional ligase/repressor BirA	0
725	Prokka:Prodigal	rnj2	Ribonuclease J 2	0
726	Prokka:Prodigal	clsA	Major cardiolipin synthase ClsA	0
727	Prokka:Prodigal			0
728	Prokka:Prodigal			0
729	Prokka:Prodigal			0
730	Prokka:Prodigal			0
731	Prokka:Prodigal			0
732	Prokka:Prodigal			0
733	Prokka:Prodigal			0
734	Prokka:Prodigal	bcrA_3	Bacitracin transport ATP-binding protein BcrA	0
735	Prokka:Prodigal			0
736	Prokka:Prodigal			0
737	Prokka:Prodigal			0
738	Prokka:Prodigal	desR_1	Transcriptional regulatory protein DesR	0
739	Prokka:Prodigal			0
740	Prokka:Prodigal			0
741	Prokka:Prodigal			0
742	Prokka:Prodigal			0
743	Prokka:Prodigal		putative ABC transporter ATP-binding protein	0
744	Prokka:Prodigal	desR_2	Transcriptional regulatory protein DesR	0
745	Prokka:Prodigal	polA	DNA polymerase I	0
746	Prokka:Prodigal	mutM	Formamidopyrimidine-DNA glycosylase	0
747	Prokka:Prodigal	coaE	Dephospho-CoA kinase	0
748	Prokka:Prodigal	nrdR	Transcriptional repressor NrdR	0
749	Prokka:Prodigal	dnaB	Replication initiation and membrane attachment protein	0
750	Prokka:Prodigal	dnaI	Primosomal protein DnaI	0
751	Prokka:Prodigal	brnQ_2	Branched-chain amino acid transport system 2 carrier protein	0
752	Prokka:Prodigal			0
753	Prokka:Prodigal	yheI	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI	0
754	Prokka:Prodigal	yheH	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH	0
755	Prokka:Prodigal	map	Methionine aminopeptidase 1	0
756	Prokka:Prodigal			0
757	Prokka:Prodigal			0
758	Prokka:Prodigal	lnpD	UDP-glucose 4-epimerase	0
759	Prokka:Prodigal	arnC_1	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	0
760	Prokka:Prodigal	arnC_2	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	0
761	Prokka:Prodigal	mnaA	UDP-N-acetylglucosamine 2-epimerase	0
762	Prokka:Prodigal			0
763	Prokka:Prodigal	tagO	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	0
764	Prokka:Prodigal	tagU_1	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU	0
765	Prokka:Prodigal	ugd	UDP-glucose 6-dehydrogenase	0
766	Prokka:Prodigal	pglF	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase	0
767	Prokka:Prodigal			0
768	Prokka:Prodigal			0
769	Prokka:Prodigal	prmA	Ribosomal protein L11 methyltransferase	0
770	Prokka:Prodigal	deoC	Deoxyribose-phosphate aldolase	0
771	Prokka:Prodigal	relA	GTP pyrophosphokinase	0
772	Prokka:Prodigal	dtd	D-aminoacyl-tRNA deacylase	0
773	Prokka:Prodigal			0
774	Prokka:Prodigal			0
775	Prokka:Prodigal			0
776	Prokka:Prodigal			0
777	Prokka:Prodigal			0
778	Prokka:Prodigal			0
779	Prokka:Prodigal			0
780	Prokka:Prodigal			0
781	Prokka:Prodigal			0
782	Prokka:Prodigal		ISL3 family transposase ISSau8	0
783	Prokka:Prodigal	insK	Putative transposase InsK for insertion sequence element IS150	0
784	Prokka:Prodigal			0
785	Prokka:Prodigal			0
786	Prokka:Prodigal	proX	Prolyl-tRNA editing protein ProX	0
787	Prokka:Prodigal			0
788	Prokka:Prodigal			0
789	Prokka:Prodigal			0
790	Prokka:Prodigal			0
791	Prokka:Prodigal			0
792	Prokka:Prodigal	umuC	Protein UmuC	0
793	Prokka:Prodigal	rsuA	Ribosomal small subunit pseudouridine synthase A	0
794	Prokka:Prodigal	nnrD	ADP-dependent (S)-NAD(P)H-hydrate dehydratase	0
795	Prokka:Prodigal			0
796	Prokka:Prodigal			0
797	Prokka:Prodigal	pepV	Beta-Ala-Xaa dipeptidase	0
798	Prokka:Prodigal	gcvT	Aminomethyltransferase	0
799	Prokka:Prodigal	gcvH_1	Glycine cleavage system H protein	0
800	Prokka:Prodigal	gcvPA	putative glycine dehydrogenase (decarboxylating) subunit 1	0
801	Prokka:Prodigal	gcvPB	putative glycine dehydrogenase (decarboxylating) subunit 2	0
802	Prokka:Prodigal			0
803	Prokka:Prodigal	clcA	H(+)/Cl(-) exchange transporter ClcA	0
804	Prokka:Prodigal	truB	tRNA pseudouridine synthase B	0
805	Prokka:Prodigal	ribF	Bifunctional riboflavin kinase/FMN adenylyltransferase	0
806	Prokka:Prodigal	hrcA	Heat-inducible transcription repressor HrcA	0
807	Prokka:Prodigal	grpE	Protein GrpE	0
808	Prokka:Prodigal	dnaK	Chaperone protein DnaK	0
809	Prokka:Prodigal	dnaJ	Chaperone protein DnaJ	0
810	Prokka:Prodigal			0
811	Prokka:Prodigal			0
812	Prokka:Prodigal	btuD_6	Vitamin B12 import ATP-binding protein BtuD	0
813	Prokka:Prodigal			0
814	Prokka:Prodigal			0
815	Prokka:Prodigal	rhaS	HTH-type transcriptional activator RhaS	0
816	Prokka:Prodigal		Putative aldehyde dehydrogenase	0
817	Prokka:Prodigal			0
818	Prokka:Prodigal	lepA	Elongation factor 4	0
819	Prokka:Prodigal	cobB_1	NAD-dependent protein deacetylase	0
820	Prokka:Prodigal		Putative 3-methyladenine DNA glycosylase	0
821	Prokka:Prodigal	comC	Type 4 prepilin-like proteins leader peptide-processing enzyme	0
822	Prokka:Prodigal			0
823	Prokka:Prodigal			0
824	Prokka:Prodigal			0
825	Prokka:Prodigal	oatA	O-acetyltransferase OatA	0
826	Prokka:Prodigal	alsT_1	Amino-acid carrier protein AlsT	0
827	Prokka:Prodigal	rnhA	14.7 kDa ribonuclease H-like protein	0
828	Prokka:Prodigal	cspA	Cold shock protein CspA	0
829	Prokka:Prodigal	ettA	Energy-dependent translational throttle protein EttA	0
830	Prokka:Prodigal	thyA	Thymidylate synthase	0
831	Prokka:Prodigal	folA	Dihydrofolate reductase	0
832	Prokka:Prodigal			0
833	Prokka:Prodigal	rnc	Ribonuclease 3	0
834	Prokka:Prodigal	smc_3	Chromosome partition protein Smc	0
835	Prokka:Prodigal		Putative phosphatase	0
836	Prokka:Prodigal	ftsY	Signal recognition particle receptor FtsY	0
837	Prokka:Prodigal			0
838	Prokka:Prodigal	ffh	Signal recognition particle protein	0
839	Prokka:Prodigal	rpsP	30S ribosomal protein S16	0
840	Prokka:Prodigal			0
841	Prokka:Prodigal	rimM	Ribosome maturation factor RimM	0
842	Prokka:Prodigal	trmD	tRNA (guanine-N(1)-)-methyltransferase	0
843	Prokka:Prodigal	rhaR	HTH-type transcriptional activator RhaR	0
844	Prokka:Prodigal			0
845	Prokka:Prodigal	gloB	Hydroxyacylglutathione hydrolase GloB	0
846	Prokka:Prodigal			0
847	Prokka:Prodigal			0
848	Prokka:Prodigal			0
849	Prokka:Prodigal	pyrH	Uridylate kinase	0
850	Prokka:Prodigal	frr	Ribosome-recycling factor	0
851	Prokka:Prodigal			0
852	Prokka:Prodigal	uppS	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	0
853	Prokka:Prodigal			0
854	Prokka:Prodigal	rasP	Regulator of sigma-W protease RasP	0
855	Prokka:Prodigal	proS	Proline--tRNA ligase	0
856	Prokka:Prodigal	polC	DNA polymerase III PolC-type	0
857	Prokka:Prodigal	rimP	Ribosome maturation factor RimP	0
858	Prokka:Prodigal	nusA	Transcription termination/antitermination protein NusA	0
859	Prokka:Prodigal			0
860	Prokka:Prodigal	rplGA	putative ribosomal protein YlxQ	0
861	Prokka:Prodigal	infB	Translation initiation factor IF-2	0
862	Prokka:Prodigal	rbfA	Ribosome-binding factor A	0
863	Prokka:Prodigal	nirC	Nitrite transporter NirC	0
864	Prokka:Prodigal	ykfA	putative murein peptide carboxypeptidase	0
865	Prokka:Prodigal	expZ_1	Nucleotide-binding protein ExpZ	0
866	Prokka:Prodigal			0
867	Prokka:Prodigal			0
868	Prokka:Prodigal	hisS	Histidine--tRNA ligase	0
869	Prokka:Prodigal	aspS	Aspartate--tRNA ligase	0
870	Prokka:Prodigal	nfo	putative endonuclease 4	0
871	Prokka:Prodigal			0
872	Prokka:Prodigal	miaA	tRNA dimethylallyltransferase	0
873	Prokka:Prodigal	hflX	GTPase HflX	0
874	Prokka:Prodigal	recX	Regulatory protein RecX	0
875	Prokka:Prodigal	mutY	Adenine DNA glycosylase	0
876	Prokka:Prodigal			0
877	Prokka:Prodigal			0
878	Prokka:Prodigal		Putative aminotransferase/MSMEI_6121	0
879	Prokka:Prodigal			0
880	Prokka:Prodigal	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	0
881	Prokka:Prodigal	zwf	Glucose-6-phosphate 1-dehydrogenase	0
882	Prokka:Prodigal	cshB	DEAD-box ATP-dependent RNA helicase CshB	0
883	Prokka:Prodigal			0
884	Prokka:Prodigal	yidC	Membrane protein insertase YidC	0
885	Prokka:Prodigal	yccX	Acylphosphatase	0
886	Prokka:Prodigal	spoIIIE	DNA translocase SpoIIIE	0
887	Prokka:Prodigal	tmpC	Membrane lipoprotein TmpC	0
888	Prokka:Prodigal	mglA	Galactose/methyl galactoside import ATP-binding protein MglA	0
889	Prokka:Prodigal			0
890	Prokka:Prodigal			0
891	Prokka:Prodigal	sodA	Superoxide dismutase [Mn]	0
892	Prokka:Prodigal	penA	Penicillin-binding protein 2B	0
893	Prokka:Prodigal	rpmG2	50S ribosomal protein L33 2	0
894	Prokka:Prodigal	gluP	Rhomboid protease GluP	0
895	Prokka:Prodigal	glcK	Glucokinase	0
896	Prokka:Prodigal	glpE	Thiosulfate sulfurtransferase GlpE	0
897	Prokka:Prodigal	zur	Zinc-specific metallo-regulatory protein	0
898	Prokka:Prodigal	rpsU	30S ribosomal protein S21	0
899	Prokka:Prodigal	yqeY	putative protein YqeY	0
900	Prokka:Prodigal			0
901	Prokka:Prodigal			0
902	Prokka:Prodigal		PhoH-like protein	0
903	Prokka:Prodigal	ybeY	Endoribonuclease YbeY	0
904	Prokka:Prodigal	dgkA	Undecaprenol kinase	0
905	Prokka:Prodigal	cdd	Cytidine deaminase	0
906	Prokka:Prodigal	era	GTPase Era	0
907	Prokka:Prodigal	recO	DNA repair protein RecO	0
908	Prokka:Prodigal	glyQ	Glycine--tRNA ligase alpha subunit	0
909	Prokka:Prodigal	glyS	Glycine--tRNA ligase beta subunit	0
910	Prokka:Prodigal		Putative multidrug export ATP-binding/permease protein	0
911	Prokka:Prodigal			0
912	Prokka:Prodigal	dnaG	DNA primase	0
913	Prokka:Prodigal	sigA	RNA polymerase sigma factor SigA	0
914	Prokka:Prodigal	rplY	50S ribosomal protein L25	0
915	Prokka:Prodigal	trmK	tRNA (adenine(22)-N(1))-methyltransferase	0
916	Prokka:Prodigal		GTP cyclohydrolase 1 type 2 	0
917	Prokka:Prodigal	pepT	Peptidase T	0
918	Prokka:Prodigal	addB	ATP-dependent helicase/deoxyribonuclease subunit B	0
919	Prokka:Prodigal	addA	ATP-dependent helicase/nuclease subunit A	0
920	Prokka:Prodigal			0
921	Prokka:Prodigal			0
922	Prokka:Prodigal	lspA	Lipoprotein signal peptidase	0
923	Prokka:Prodigal	rluD	Ribosomal large subunit pseudouridine synthase D	0
924	Prokka:Prodigal	rplS	50S ribosomal protein L19	0
925	Prokka:Prodigal			0
926	Prokka:Prodigal			0
927	Prokka:Prodigal	topA	DNA topoisomerase 1	0
928	Prokka:Prodigal	xerC_2	Tyrosine recombinase XerC	0
929	Prokka:Prodigal	clpQ	ATP-dependent protease subunit ClpQ	0
930	Prokka:Prodigal	clpY	ATP-dependent protease ATPase subunit ClpY	0
931	Prokka:Prodigal	codY	GTP-sensing transcriptional pleiotropic repressor CodY	0
932	Prokka:Prodigal	thiE	Thiamine-phosphate synthase	0
933	Prokka:Prodigal			0
934	Prokka:Prodigal			0
935	Prokka:Prodigal			0
936	Prokka:Prodigal			0
937	Prokka:Prodigal			0
938	Prokka:Prodigal			0
939	Prokka:Prodigal			0
940	Prokka:Prodigal	ppaC	Manganese-dependent inorganic pyrophosphatase	0
941	Prokka:Prodigal	pflA	Pyruvate formate-lyase-activating enzyme	0
942	Prokka:Prodigal	pflB	Formate acetyltransferase	0
943	Prokka:Prodigal	parC	DNA topoisomerase 4 subunit A	0
944	Prokka:Prodigal	parE	DNA topoisomerase 4 subunit B	0
945	Prokka:Prodigal	plsY	Glycerol-3-phosphate acyltransferase	0
946	Prokka:Prodigal			0
947	Prokka:Prodigal			0
948	Prokka:Prodigal			0
949	Prokka:Prodigal	lnrL	Linearmycin resistance ATP-binding protein LnrL	0
950	Prokka:Prodigal			0
951	Prokka:Prodigal		Glucose 1-dehydrogenase	0
952	Prokka:Prodigal			0
953	Prokka:Prodigal			0
954	Prokka:Prodigal			0
955	Prokka:Prodigal			0
956	Prokka:Prodigal	pepS	Aminopeptidase PepS	0
957	Prokka:Prodigal			0
958	Prokka:Prodigal			0
959	Prokka:Prodigal			0
960	Prokka:Prodigal			0
961	Prokka:Prodigal			0
962	Prokka:Prodigal			0
963	Prokka:Prodigal	thiM	Hydroxyethylthiazole kinase	0
964	Prokka:Prodigal			0
965	Prokka:Prodigal	ytrE	ABC transporter ATP-binding protein YtrE	0
966	Prokka:Prodigal			0
967	Prokka:Prodigal			0
968	Prokka:Prodigal	rnhB	Ribonuclease HII	0
969	Prokka:Prodigal	rbgA	Ribosome biogenesis GTPase A	0
970	Prokka:Prodigal	spsB	Signal peptidase IB	0
971	Prokka:Prodigal	ctpA	Carboxy-terminal processing protease CtpA	0
972	Prokka:Prodigal	deoD	Purine nucleoside phosphorylase DeoD-type	0
973	Prokka:Prodigal			0
974	Prokka:Prodigal			0
975	Prokka:Prodigal			0
976	Prokka:Prodigal			0
977	Prokka:Prodigal		RutC family protein	0
978	Prokka:Prodigal	apu	Amylopullulanase	0
979	Prokka:Prodigal	glgP	Glycogen phosphorylase	0
